id,name,mass_g,fall,year,latitude,longitude,class
7644,Dimitrovgrad,100000,Found,1949,43.04639,22.86389,"Iron, IIIAB"
12377,Kunashak,200000,Fell,1949,55.78333,61.36667,L6
16627,Mezel,1300,Fell,1949,45.76667,3.25,L6
16704,Mission,12000,Found,1949,43.31667,-100.76667,L
22783,Rupota,6000,Fell,1949,-10.26667,38.76667,L4-6
23485,Seligman,2200,Found,1949,35.28333,-112.86667,"Iron, IAB-MG"
24348,Xiquipilco no. 2,1124,Found,1949,0,0,Iron
2340,Arroyo Aguiar,7450,Fell,1950,-31.41667,-60.66667,H5
4955,Barwise,10400,Found,1950,34,-101.5,H5
5004,Belle Plaine,78800,Found,1950,37.31667,-97.25,L6
5381,Clinton,7700,Found,1950,36.08333,-84.2,Iron
6657,Densmore (1950),11300,Found,1950,39.56583,-99.64722,H6
10842,Gahanna,1201,Found,1950,40.01667,-82.86667,"Iron, IAB-MG"
11814,Hammond Downs,27000,Found,1950,-25.46667,142.8,H4
11858,Haven,6100,Found,1950,37.96417,-97.75583,H6
12271,Keen Mountain,6690,Found,1950,37.21667,-82,"Iron, IIAB"
12317,Kingfisher,8180,Found,1950,35.83333,-97.93333,L5
12367,Kuga,5600,Found,1950,34.1,132.08333,"Iron, IIIAB"
15379,Madhipura,1000,Fell,1950,25.91667,86.36667,L
15477,Melvern Lake,7746,Found,1950,38.525,-95.78056,H5
16725,Monte das Fortes,4885,Fell,1950,38.01667,-8.25,L5
16882,Murray,12600,Fell,1950,36.6,-88.1,CM2
18116,Patrimonio,2121,Fell,1950,-19.53333,-48.56667,L6
18842,Plainview (1950),2200,Found,1950,34.11667,-101.78333,H
23089,St. Louis,1000,Fell,1950,38.7,-90.23333,H4
23168,Santa Rosalia,1631,Found,1950,27.33333,-112.33333,"Pallasite, PMG"
23797,Tambo Quemado,141000,Found,1950,-14.66667,-74.5,"Iron, IIIAB"
24158,Vengerovo,10800,Fell,1950,56.13333,77.26667,H5
24320,Withrow,8732,Found,1950,47.70667,-119.83,"Iron, IIIAB?"
56575,Sterley,1724.8,Found,1950,34.21,-101.39,"Pallasite, PMG"
5,Abbott,21100,Found,1951,36.3,-104.28333,H3-6
5025,Benthullen,17000,Found,1951,53.05,8.1,L6
5347,Chico Hills,8030,Found,1951,36,-104.5,H4
7736,Dubrovnik,1900,Fell,1951,42.45833,18.44167,L3-6
7824,Elenovka,54640,Fell,1951,47.83333,37.66667,L5
10054,Esquel,755000,Found,1951,-42.9,-71.33333,"Pallasite, PMG"
11471,Haig,503000,Found,1951,-31.38333,125.63333,"Iron, IIIAB"
11879,Hesston,12900,Found,1951,38.11667,-97.43333,L6
12358,Kress (a),12500,Found,1951,34.35833,-101.73,L6
15409,Manych,3555,Fell,1951,45.81667,44.63333,LL3.4
22601,Richland,50600,Found,1951,31.9,-96.4,"Iron, IIAB"
24279,Willowdale,3000,Found,1951,37.53333,-98.36667,H4
6,Abee,107000,Fell,1952,54.21667,-113,EH4
389,Adzhi-Bogdo (iron),582000,Found,1952,44.86667,95.41667,"Iron, IAB complex"
4905,Avanhandava,9330,Fell,1952,-21.46028,-49.95083,H4
10071,Faith,105000,Found,1952,45.33333,-102.08333,H5
10168,Fort Stockton,4762.8,Found,1952,30.91667,-103.06667,Iron
12330,Klamath Falls,17000,Found,1952,42.16667,-121.85,"Iron, IIIF"
16697,Min-Fan-Zhun,5500,Fell,1952,32.33333,120.66667,LL6
18067,Ozren,3900,Found,1952,44.6125,18.41806,"Iron, IAB-MG"
18814,Picacho,22000,Found,1952,33.2,-105,"Iron, IIIAB"
23735,Sublette,1300,Found,1952,37.5,-100.83333,L6
24173,View Hill,33600,Found,1952,-43.32,172.06333,"Iron, IIIAB"
47729,El-Oued,2305,Found,1952,31.533333,8.883333,H4
7730,Dresden (Kansas),6760,Found,1953,39.61667,-100.46306,H5
14679,Lombard,7000,Found,1953,46.1,-111.4,"Iron, IIAB"
22763,Roper River,6400,Found,1953,-15,135,"Iron, IIIAB"
24085,Turtle River,22390,Found,1953,47.6,-94.76667,"Iron, IIIAB"
24159,Ventura,7700,Found,1953,34.25,-119.3,"Iron, IAB-ung"
24330,Woodbine,48200,Found,1953,42.34667,-90.1675,"Iron, IAB-ung"
5346,Chico,104800,Found,1954,36.5,-104.2,L6
5384,Clover Springs,7700,Found,1954,34.45,-111.36667,Mesosiderite-A2
10108,Flagg,7000,Found,1954,34.43333,-102.51667,L5
10911,Ghubara,1750000,Found,1954,19.22778,56.14278,L5
10918,Giroux,4275,Found,1954,49.61667,-96.55,"Pallasite, PMG"
12049,Ishinga,1300,Fell,1954,-8.93333,33.8,H
12082,Jerome (Idaho),6800,Found,1954,42.63333,-114.83333,L
15407,Manlai,166800,Found,1954,44.33333,106.5,"Iron, ungrouped"
16977,Nikolskoe,6000,Fell,1954,56.11667,37.33333,L4
18080,Palo Blanco Creek,1482,Found,1954,36.5,-104.5,Eucrite-mmict
18829,Pinto Mountains,17900,Found,1954,34,-115.78333,L6
23773,Sylacauga,5560,Fell,1954,33.18836,-86.2945,H4
23879,Tarfa,1040,Found,1954,19.5,55.5,L6
24113,Umbarger,13000,Found,1954,34.95,-102.1175,L6
30348,Yangchiang,20000,Fell,1954,21.83333,111.83333,H5
48959,Palmas de Monte Alto,97000,Found,1954,-14.3675,-43.02278,"Iron, IIIAB"
473,al-Jimshan,11450,Found,1955,20.7,52.83333,H4
2321,Arabella,1000,Found,1955,0,0,Iron
4882,Aswan,12000,Found,1955,23.98611,32.62361,"Iron, IAB-ung"
5006,Bellsbank,38000,Found,1955,-28.08333,24.08333,"Iron, IIG"
7712,Dora (pallasite),7600,Found,1955,33.92667,-103.955,"Pallasite, PMG"
7768,Edmonson (a),12000,Found,1955,34.28333,-101.83333,L6
11200,Gressk,303000,Found,1955,53.23333,27.33333,"Iron, IIAB"
11905,Hope,6800,Found,1955,33.68333,-93.6,"Iron, IAB-MG"
12263,Karloowala,2950,Fell,1955,31.58333,71.6,L6
12450,Lakewood,46500,Found,1955,32.62972,-104.35,L6
15425,Marion (Kansas),2890,Found,1955,38.36667,-97.03333,L5
15448,Mayday,6900,Found,1955,39.47444,-96.925,H4
15495,Messina,2405,Fell,1955,38.18333,15.56667,L5
23977,Thule,48600,Found,1955,76.53333,-67.55,"Iron, IIIAB"
24090,Twin City,5130,Found,1955,32.58333,-82.01667,"Iron, IAB-ung"
24236,Wellington,13400,Found,1955,34.95,-100.25,H5
30400,Zenda,3700,Found,1955,42.51333,-88.48944,"Iron, IAB complex"
30415,Zvonkov,2568,Fell,1955,50.2,30.25,H6
5103,Bondoc,888600,Found,1956,13.51667,122.45,Mesosiderite-B4
5134,Breitscheid,1500,Fell,1956,50.66694,8.18361,H5
5415,Comanche (stone),2400,Found,1956,31.99167,-98.65167,L5
6658,Densmore (c),3900,Found,1956,0,0,OC
7741,Dumas (a),46050,Found,1956,35.9,-101.9,H5
12000,Idutywa,3457,Fell,1956,-32.1,28.33333,H5
12233,Kaldoonera Hill,12000,Found,1956,-32.61667,134.85,H6
12388,Kybunga,7900,Found,1956,-33.9,138.48333,L5
12405,La Villa,19800,Found,1956,26.27167,-97.90167,H4
12443,Lake Grace,10500,Found,1956,-33.06667,118.21667,L6
16889,Nadiabondi,8165,Fell,1956,12,1,H5
18103,Paranaiba,100000,Fell,1956,-19.13333,-51.66667,L6
18855,Point of Rocks (iron),18000,Found,1956,36.5,-104.5,"Iron, IIIAB"
23613,Sinnai,2000,Fell,1956,39.3,9.2,H6
23799,Tamir-Tsetserleg,173000,Found,1956,47.45,101.47917,Stone-uncl
23983,Tianlin,300000,Found,1956,24.3,106.1,"Iron, IAB complex"
24052,Trifir,1000,Found,1956,20.05,-1.68333,L6
24208,Walltown,1600,Found,1956,37.325,-84.71667,L6
31354,Zerkaly,16000,Found,1956,52.13333,81.96667,H5
52413,Nicolás Levalle,60000,Found,1956,-38.85028,-62.87889,L5
10121,Forestburg (a),26100,Found,1957,33.50667,-97.65139,L4
10122,Forestburg (b),26600,Found,1957,33.49556,-97.58861,L5
11993,Ibitira,2500,Fell,1957,-20,-45,Eucrite-mmict
11999,Ider,140000,Found,1957,34.68333,-85.65,"Iron, IIIAB"
12089,Jiddat al Harasis,1400,Found,1957,19.25,56.06667,H4
22368,Raco,5000,Fell,1957,-26.66667,-65.45,H5
23094,St. Peter,6800,Found,1957,39.4,-100.03333,L5
23523,Shangdu,247000,Found,1957,42.5,114,"Iron, IIIAB"
23677,South Dahna,275000,Found,1957,22.56667,48.3,"Iron, IAB complex"
23762,Susuman,18900,Found,1957,62.72139,148.13028,"Iron, IIIAB"
30371,Yorktown (Texas),3500,Found,1957,28.95,-97.40278,H5
5008,Belmont,25300,Found,1958,42.73333,-90.35,H6
5061,Bison,11000,Found,1958,38.30667,-99.71,LL6
5201,Calliham,40000,Found,1958,28.41667,-98.25,L6
11476,Hajmah (c),1132,Found,1958,19.91667,56.25,L5/6
16906,Nantan,9500000,Found,1958,25.1,107.7,"Iron, IAB-MG"
22386,Ramsdorf,4682,Fell,1958,51.88333,6.93333,L6
23169,Santiago Papasquiero,119500,Found,1958,24.5,-106,"Iron, ungrouped"
23664,Sombrerete,10000,Found,1958,23.63333,-103.66667,"Iron, IAB-sHL"
44709,Crow Peak,6320,Found,1958,44.47733,-103.972,"Iron, IIAB"
432,Akwanga,3000,Fell,1959,8.91667,8.43333,H
452,Alatage,37500,Found,1959,42.33333,93,"Iron, IIIAB"
467,Algarrobo,1280,Found,1959,-27.08333,-70.58333,"Iron, IAB-ung"
4920,Bagdad,2200,Found,1959,34.613317,-113.398967,"Iron, IIIAB"
5305,Cee Vee,3600,Found,1959,34.2,-100.48333,H5
10012,Elga,28800,Found,1959,64.7,141.2,"Iron, IIE"
11485,Hamlet,3710,Fell,1959,41.38333,-86.6,LL4
14645,Liangcheng,200000,Found,1959,40.5,112.5,"Iron, IIIAB"
14660,Lismore,10000,Found,1959,-35.95,143.33333,"Iron, IIIAB?"
18887,Pribram,5555,Fell,1959,49.66667,14.03333,H5
23894,Temple,5000,Found,1959,31.11667,-97.3,L6
30352,Yardymly,150200,Fell,1959,38.93333,48.25,"Iron, IAB complex"
469,al-Ghanim (stone),3755,Found,1960,19.7,53.96667,L6
2337,Arrabury,5300,Found,1960,-26.5,141.08333,H6
2354,as-Su'aydan,5855,Found,1960,21.25417,55.305,L5
5154,Brownfield (iron),1626,Found,1960,33.21667,-102.18333,"Iron, IID"
5156,Bruderheim,303000,Fell,1960,53.9,-112.88333,L6
5378,Cleo Springs,24000,Found,1960,36.43333,-98.43333,H4
6622,De Hoek,20930,Found,1960,-29.38333,23.1,"Iron, ungrouped"
10021,Ellicott,15700,Found,1960,38.80778,-104.56944,"Iron, IAB-ung"
12059,Itutinga,3200,Found,1960,-21.33333,-44.66667,"Iron, IIIAB"
16643,Millbillillie,330000,Fell,1960,-26.45,120.36667,Eucrite-mmict
16842,Muenatauray,30000,Found,1960,4.9,-61.2,"Iron, IIAB"
17986,Odessa (stone),1926,Found,1960,46.5,30.76667,H4
22598,Richa,1500,Found,1960,10,9,"Iron, IID"
23170,São João Nepomuceno,15300,Found,1960,-21.55,-43.01667,"Iron, IVA-an"
23484,Selden,1560,Found,1960,39.53333,-100.56667,LL5
24160,Venus,1013,Found,1960,32.4,-97.08333,H4
24334,Woolgorong,36000,Fell,1960,-27.75,115.83333,L6
31330,Stoneham,5000,Found,1960,40.63783,-103.69717,H5
55758,Watonga,5025,Found,1960,35.833333,-98.4,LL3.1
376,ad-Dahbubah,90000,Found,1961,19.83333,51.25,H5
431,Akron (1961),4000,Found,1961,40.15,-103.16667,L6
2307,Anoka,1108,Found,1961,45.2,-93.43333,"Iron, IAB-sLM"
4973,Batesland,2500,Found,1961,43.13333,-102.1,H5
5197,Caldwell,12900,Found,1961,37.03333,-97.625,L-imp melt
5258,Canyonlands,1520,Found,1961,38.18333,-109.88333,H6
5385,Clovis (no. 1),283000,Found,1961,34.3,-103.13472,H3.6
7656,Djermaia,3950,Fell,1961,12.73333,15.05,H
7744,Duncanville,17800,Found,1961,32.63333,-96.86667,H
7774,Ehole,2400,Fell,1961,-17.3,15.83333,H5
10064,Eunice,2300,Found,1961,34.47,-101.75833,H5
11830,Harleton,8360,Fell,1961,32.675,-94.51167,L6
12261,Kargapole,21800,Found,1961,55.88333,64.3,H4
12268,Kayakent,85000,Fell,1961,39.26333,31.78,"Iron, IIIAB"
12279,Kennard,8200,Found,1961,41.48333,-96.16667,H5
12436,Lake Bonney,2750,Found,1961,-37.75,140.3,L6
12745,Lazarev,10000,Found,1961,-71.95,11.5,"Iron, ungrouped"
12766,Leoville,8100,Found,1961,39.63333,-100.46722,CV3
22595,Rhineland,6240,Found,1961,33.53333,-99.61667,H5
23488,Seminole,43900,Found,1961,32.68333,-102.61667,H4
23770,Sweetwater,1760,Found,1961,32.55,-100.41667,H5
372,Acomita,3956,Found,1962,35.05,-107.56667,"Pallasite, PMG"
4927,Balfour Downs,2400,Found,1962,-22.75,120.83333,"Iron, IAB-sLL"
5097,Bogou,8800,Fell,1962,12.5,0.7,"Iron, IAB-MG"
5124,Bowesmont,2270,Found,1962,48.68333,-97.16667,L6
5161,Budulan,100000,Found,1962,50.56667,114.9,Mesosiderite-B4
5380,Clifford,11360,Found,1962,39.1,-103.25833,L6
5437,Coonana,6800,Found,1962,-29.85,140.7,H4
6693,Desuri,25400,Fell,1962,25.73333,73.61667,H6
7722,Dosso,1250,Fell,1962,13.05,3.16667,L6
7772,Efremovka,21000,Found,1962,52.5,77,CV3
10031,Emery,16700,Found,1962,43.56333,-97.58333,Mesosiderite-A3
10104,Finney,10700,Found,1962,34.26667,-101.56667,L5
11987,Hunter,74600,Found,1962,36.56,-97.66667,LL5
14702,Loop,5600,Found,1962,32.9,-102.28333,L6
15406,Manitouwabing,39000,Found,1962,45.44,-79.87556,"Iron, IIIAB"
16936,Needles,45300,Found,1962,34.44417,-114.8325,"Iron, IID"
22772,Rowena,34700,Found,1962,-29.8,148.63333,H6
23099,Ste. Marguerite,4960,Fell,1962,50.76667,3,H4
23469,Seagraves,13000,Found,1962,32.93333,-102.58333,H4
23533,Shields,9780,Found,1962,38.7,-100.35,H5
23589,Sierra County,1000,Found,1962,33,-107.5,H5
23627,Sleeper Camp 001,1250,Found,1962,-30.25,126.33333,L6
23647,Slovak,8220,Found,1962,34.65,-91.58333,H5
23911,Thiel Mountains,31700,Found,1962,-85.45,-90,"Pallasite, PMG"
24035,Toulon,1214.5,Found,1962,41.11667,-89.80833,H5
24091,Two Buttes (a),19700,Found,1962,37.63333,-102.41667,H5
24150,Valkeala,4000,Found,1962,61.05,26.83333,L6
24192,Vulcan,19000,Found,1962,50.51667,-113.13333,H6
24275,Williston,7645,Found,1962,47.98333,-103.65,"Iron, IIIAB"
30386,Zagami,18000,Fell,1962,11.73333,7.08333,Martian (shergottite)
4891,Atwood,2100,Found,1963,40.51667,-103.26667,L6
5278,Carnegie,132700,Found,1963,35.16667,-98.64389,L6
5386,Clovis (no. 2),41300,Found,1963,34.3,-103.13333,L6
10181,Fremont Butte,6647,Found,1963,38.5,-105.5,L4
11851,Hassayampa,16000,Found,1963,33.75,-112.66667,H4
12037,Inner Mongolia,3000,Fell,1963,41,112,L6
12200,Jonah,1304,Found,1963,30.625,-97.53333,H5
12258,Karatu,2220,Fell,1963,-3.5,35.58333,LL6
12432,Lahoma,21800,Found,1963,36.38333,-98.08333,L5
16757,Mosquero,1800,Found,1963,35.75,-103.93333,H4
16845,Mulberry Draw,9716,Found,1963,35.63333,-100.13333,L5
17996,Ohuma,7700,Fell,1963,6.75,8.5,L5
18180,Peace River,45760,Fell,1963,56.13333,-117.93333,L6
23110,Salla,7000,Found,1963,66.8,28.45,L6
23793,Talpa,13000,Found,1963,31.86667,-99.58333,H6
24014,Tobe,5386,Found,1963,37.2,-103.58333,H4
24132,Usti Nad Orlici,1269,Fell,1963,49.975,16.375,L6
24200,Waka,11875,Found,1963,36.15,-101.05,H6
24212,Warburton Range,56930,Found,1963,-26.28333,126.66667,"Iron, IVB"
5152,Brownfield (1964),4100,Found,1964,33.21667,-102.18333,H5
5163,Bulls Run,2250,Fell,1964,0,0,Iron?
5250,Çanakkale,4000,Fell,1964,39.8,26.6,L6
5323,Changxing,27900,Found,1964,31.33333,121.66667,H5
5339,Chernyi Bor,6000,Fell,1964,53.7,30.1,H4
5375,Claytonville,15600,Found,1964,34.34667,-101.49,L5
5446,Corowa,11340,Found,1964,-36,146.36667,"Iron, IIF"
10182,Frenchman Bay,8800,Found,1964,-30.60833,115.16667,H3.5
10956,Granes,9000,Fell,1964,42.9,2.25,L6
10959,Grassland,4400,Found,1964,33.11667,-101.58333,L4
12257,Karasburg,12000,Found,1964,-27.66667,18.96667,"Iron, IIIAB?"
14703,Loop (b),1600,Found,1964,32.99167,-102.38833,H
15449,Mayerthorpe,12610,Found,1964,53.775,-115.03333,"Iron, IAB complex"
16785,Mount Padbury,272000,Found,1964,-25.66667,118.1,Mesosiderite-A1
16847,Mulga (north),19900,Found,1964,-30.18333,126.36667,H6
16884,Muslyumovo,10580,Found,1964,55.3,53.2,H4
16885,Muzaffarpur,1245,Fell,1964,26.13333,85.53333,"Iron, IAB-sHL"
16944,Neptune Mountains,1070,Found,1964,-83.25,-55,"Iron, IAB complex"
18839,Plains,34300,Found,1964,33.28333,-102.76667,H5
23179,Sargiin Gobi,17500,Found,1964,45.9835,105.75883,"Iron, IAB complex"
23763,Sutton,7600,Found,1964,40.6,-97.86667,H5
24239,Wellman (c),45000,Found,1964,33.03333,-102.33333,H4
30363,Yingde,3000000,Found,1964,24.2,113.4,"Iron, IVA"
2311,Anton,41800,Found,1965,33.7825,-102.18111,H4
4954,Barwell,44000,Fell,1965,52.56528,-1.33972,L5
5092,Bocaiuva,64000,Found,1965,-17.16667,-43.83333,"Iron, ungrouped"
5173,Burnabbie,2515,Found,1965,-32.05,126.16667,H5
5298,Catherwood,3920,Found,1965,51.965,-107.43833,L6
5418,Conquista,20350,Fell,1965,-19.85,-47.55,H4
6639,Del Rio,3596,Found,1965,29.36667,-100.96667,"Iron, IIF"
10045,Erie,3300,Found,1965,40.03167,-105.05667,L6
10062,Etter,450000,Found,1965,35.98333,-101.9,L5
10066,Eva,6700,Found,1965,36.81667,-101.90833,H5
10090,Ferintosh,2201,Found,1965,52.8,-112.98333,OC
11484,Hamilton (Texas),2700,Found,1965,31.59333,-98.25,OC
11867,Hebron,21820,Found,1965,40.16667,-97.6,H6
12223,Kaffir (a),1874.9,Found,1965,34.62333,-101.91667,L5
12319,Kinley,2000,Found,1965,52.04667,-107.23333,L6
12389,Kyle,7780,Found,1965,29.975,-97.86667,L6
14666,Little River (b),11700,Found,1965,38.44,-98.06667,H4/5
14682,Lone Star,4300,Found,1965,34.25972,-101.40833,H4
15459,McCook,3602,Found,1965,40.02,-100.78333,L6
16731,Monturaqui,2000,Found,1965,-23.93333,-68.28333,"Iron, IAB?"
16735,Moorabie,14040,Found,1965,-30.01667,141.06667,L3.8-an
16997,Norristown,4200,Found,1965,32.51667,-82.55,"Iron, IIIAB"
18877,Post,2000,Found,1965,33.11667,-101.38333,L
23088,St. Lawrence,2600,Found,1965,31.73333,-101.505,LL6
23489,Seminole (b),1184,Found,1965,32.54333,-102.705,H4
23507,Severny Kolchim,1390,Found,1965,60.5,57,H3
23688,Springer,8143,Found,1965,36.34611,-97.185,H5
23873,Taonan,3850,Fell,1965,45.4,122.9,L5
23980,Thurman,1959,Found,1965,39.52167,-103.16667,OC
24010,Tishomingo,260000,Found,1965,34.25,-96.68333,"Iron, ungrouped"
24163,Verissimo,14000,Found,1965,-19.73333,-48.31667,"Iron, IIIAB"
24207,Wallareenya,4386,Found,1965,-20.66667,118.83333,"Iron, IIIAB"
55760,New York,2950,Found,1965,0,0,"Iron, IIIAB"
457,Albion,12280,Found,1966,46.83333,-117.25,"Iron, IVA"
4909,Avoca (Western Australia),37850,Found,1966,-30.85,122.31667,"Iron, IIIAB"
7821,Elba,4175,Found,1966,39.83333,-103.21667,H5
10077,Faucett,100000,Found,1966,39.61667,-94.86667,H5
10113,Floyd,13000,Found,1966,34.19333,-103.575,L4
11483,Hamilton (Queensland),68000,Found,1966,-28.48333,148.25,L6
12036,Inman,7250,Found,1966,38.25,-97.66667,L/LL3.4
12224,Kaffir (b),3500,Found,1966,34.67167,-101.815,H4
12354,Kramer Creek,2300,Found,1966,38.3925,-104.17667,L4
12359,Kress (b),2600,Found,1966,34.35833,-101.73,L4
18173,Pavel,2968,Fell,1966,43.46667,25.51667,H5
23102,Saint-Séverin,271000,Fell,1966,45.3,0.23333,LL6
23500,Seoni,20000,Fell,1966,21.68389,79.50083,H6
23622,Skiff,3540,Found,1966,49.25,-111.86667,H4
24118,Umm Ruaba,1700,Fell,1966,13.46667,31.21667,L5
24240,Wellman (d),1615,Found,1966,33.01667,-102.36667,H
30364,Yocemento,5920,Found,1966,38.9,-99.43333,L4
30405,Zhigansk,900000,Found,1966,68,128.3,"Iron, IIIAB"
2336,Armel,9200,Found,1967,39.76667,-102.13333,L5
5468,Credo,10820,Found,1967,-30.36667,120.73333,L6
10116,Fluvanna (a),9500,Found,1967,32.8,-101.11667,L5
11847,Hartley,2100,Found,1967,35.94167,-102.16,L
12738,Laundry Rockhole,1443,Found,1967,-31.53333,127.01667,H5
12739,Laundry West,4002,Found,1967,-31.46667,126.93333,L4
14665,Little River (a),4400,Found,1967,38.38333,-98.01667,H6
15427,Markovka,54200,Found,1967,52.4,79.8,H4
15444,Masua,1460,Found,1967,0,0,"Iron, IAB-sLL"
16758,Mossgiel,32383,Found,1967,-33.31667,144.78333,L4
16929,Nazareth (b),3600,Found,1967,34.5,-102.25,L6
17928,Nova Petropolis,305000,Found,1967,-29.43333,-50.91667,"Iron, IIIAB"
18102,Parambu,2000,Fell,1967,-6.23333,-40.7,LL5
18871,Portales (a),3240,Found,1967,34.06667,-103.5,H4
18873,Portales (c),6000,Found,1967,34.1,-103.41667,H4
23490,Seminole (c),1711,Found,1967,32.55,-102.39167,H4
23510,Seymchan,323300,Found,1967,62.9,152.43333,"Pallasite, PMG"
23885,Tathlith,2500,Fell,1967,19.38333,43.73333,L6
23985,Tiberrhamine,107000,Found,1967,28.11667,0.53333,L6
24062,Tugalin-Bulen,10000,Fell,1967,45.46667,105.38333,H6
24281,Wiluna,150000,Fell,1967,-26.59278,120.32833,H5
30403,Zerhamra,630000,Found,1967,29.85861,-2.645,"Iron, IIIAB-an"
428,Akhricha,1760,Found,1968,28.4625,1.025,H
5091,Boaz (stone),1800,Found,1968,33.65167,-103.70833,H5
5108,Boolka,12000,Found,1968,-30.06667,141.06667,H5
5508,Dalhart,4400,Found,1968,36.04333,-102.40833,H5
6645,Delphos (a),1244.7,Found,1968,34.08333,-103.525,L4
10085,Fenbark,1861,Found,1968,-30.44028,121.25694,H5
11998,Idalia,7400,Found,1968,39.695,-102.295,H
12213,Juromenha,25250,Fell,1968,38.74028,-7.27,"Iron, IIIAB"
12237,Kalvesta,10000,Found,1968,38.08333,-100.25,H4
16760,Motpena (a),8810,Found,1968,-31.1,138.26667,L6
16931,Nazareth (d),1500,Found,1968,34.58333,-102.08333,H6
16933,Nazareth (iron),11310,Found,1968,34.52667,-102.105,"Iron, IIIAB"
22365,Quinyambie,1638,Found,1968,-30.15,140.98333,LL3.6
23096,Saint-Aubin,472000,Found,1968,48.48333,3.58333,"Iron, IIIAB"
23655,Smyer,3273,Found,1968,33.58333,-102.16667,H6
24048,Tres Estacas,150000,Found,1968,0,0,OC
24058,Tsarev,1225300,Found,1968,48.7,45.7,L5
24265,Wildara,500000,Found,1968,-28.23333,120.85,H5
24344,Wynyard,3479,Found,1968,51.88333,-104.18333,H5
2278,Allende,2000000,Fell,1969,26.96667,-105.31667,CV3
2319,Aprel'sky,54600,Found,1969,53.3,126.11667,"Iron, IIIAB"
2349,Ashmore,55400,Found,1969,32.9,-102.28333,H5
5020,Benjamin,51800,Found,1969,33.58333,-99.8,H4/5
5121,Bovedy,5460,Fell,1969,54.56667,-6.33333,L3
5162,Buenaventura,113600,Found,1969,29.8,-107.55,"Iron, IIIAB"
7766,Edjudina,4480,Found,1969,-29.58639,122.18167,H4
10864,Garrison,5116,Found,1969,33.86333,-103.34667,H5
10928,Glasston,1990,Found,1969,48.71667,-97.3,L5
10939,Gobabeb,27000,Found,1969,-23.55,15.03333,H4
11445,Guin,34500,Found,1969,33.96667,-87.91667,"Iron, ungrouped"
12005,Ikhrarene,5465,Found,1969,28.60417,1.04167,L4
12767,Leoville (b),2500,Found,1969,39.60833,-100.475,OC
16875,Murchison,100000,Fell,1969,-36.61667,145.2,CM2
16886,Myersville,5397,Found,1969,28.95,-97.40278,OC
18096,Panhandle,1360,Found,1969,35.33333,-101.38333,H5
18104,Park,13000,Found,1969,39.11,-100.36167,L6
18112,Patora,4375,Fell,1969,20.93694,82.05,H6
22551,Redfields,8740,Found,1969,-30.71667,116.5,"Iron, ungrouped"
24335,Wooramel,71000,Found,1969,-25.65,114.21667,L5
30362,Yilmia,40000,Found,1969,-31.19167,121.53333,EL6
30382,Zacatecas (1969),6660,Found,1969,0,0,"Iron, IIIAB"
2309,Answer,11090,Found,1970,-21.65972,140.90694,Iron
5017,Benedict,16380,Found,1970,41,-97.53333,"Iron, IIIAB"
5044,Big Rock Donga,19000,Found,1970,-30.55,130.96667,H6
5074,Bledsoe,30500,Found,1970,33.59167,-103.02667,H4
7708,Dongtai,5500,Fell,1970,32.91667,120.78333,LL6
7713,Dora (stone),1570,Found,1970,33.92333,-103.35,OC
7755,Dwaleni,3230,Fell,1970,-27.2,31.31667,H4-6
7773,Egvekinot,10000,Found,1970,66.8,178.2,"Iron, IAB-sLM"
10023,Ellisras,2066,Found,1970,-23.83333,27.91667,Iron
10061,Etosha,110700,Found,1970,-18.5,16,"Iron, IC"
10063,Euclid,2500,Found,1970,47.95833,-96.7,H5
10083,Felt,5400,Found,1970,36.55,-102.78333,H6
10953,Grady (c),5700,Found,1970,34.8,-103.31667,H4
11846,Hart Camp,1200,Found,1970,33.99833,-102.17667,H6
11876,Hereford,2276,Found,1970,33.795,-102.24167,OC
12051,Isna,23000,Found,1970,24.83333,31.66667,CO3.8
12303,Kiffa,1500,Fell,1970,16.58333,-11.33333,H5
12327,Kittakittaooloo,3600,Found,1970,-28.03333,138.13333,H4
12449,Lakeview,1238,Found,1970,34.53333,-101.7,H4
12746,Lazbuddie,8600,Found,1970,34.5,-102.75,LL5
14711,Lost City,17000,Fell,1970,36.00833,-95.15,H5
15394,Malakal,2000,Fell,1970,9.5,31.75,L5
16687,Mills,88000,Found,1970,36.23,-104.11889,H6
16941,Nejo,2450,Fell,1970,9.5,35.33333,L6
23999,Tillaberi,3000,Fell,1970,14.25,1.53333,L6
24030,Toronto,2715,Found,1970,0,0,"Iron, IAB complex"
24092,Two Buttes (b),3000,Found,1970,37.63333,-102.41667,H
24097,Ucera,4590,Fell,1970,11.05,-69.85,H5
24272,Willaroy,4030,Found,1970,-30.1,143.2,H3.8-an
2305,Anlong,2500,Fell,1971,25.15,105.18333,H5
5150,Brownell,2000,Found,1971,38.69667,-99.70833,L6
5164,Bunjil,38750,Found,1971,-29.62917,116.48222,L6
5174,Burns Flat,1987,Found,1971,35.33333,-99.15,L6
10018,Ella Island,7500,Found,1971,72.88333,-25.11667,L6
10030,Elyria,10900,Found,1971,38.28,-97.365,"Iron, IIIAB"
10847,Galatia,23900,Found,1971,38.64167,-98.88333,L6
11431,Guadalupe y Calvo,58630,Found,1971,26.1,-106.96667,"Iron, IIAB"
11818,Happy (a),2860,Found,1971,35.68,-101.99333,H3
11821,Happy Canyon,16300,Found,1971,34.80167,-101.56667,EL6/7
